#;qubits;operation;library;performance
17;100;build;pauliarray;0.043503800057806075
18;100;build;pauliarray;0.053181400056928396
19;100;build;pauliarray;0.061561499955132604
20;100;build;pauliarray;0.044407499954104424
21;100;build;pauliarray;0.0388092000503093
22;100;build;pauliarray;0.042036599945276976
23;100;build;pauliarray;0.04148979997262359
24;100;build;pauliarray;0.04871090000960976
25;100;build;pauliarray;0.08864630002062768
26;100;build;pauliarray;0.041402900009416044
27;100;build;pauliarray;0.044983499916270375
28;100;build;pauliarray;0.042792199994437397
29;100;build;pauliarray;0.04056980006862432
30;100;build;pauliarray;0.04850630008149892
1;1000;build;pauliarray;0.2218701000092551
2;1000;build;pauliarray;0.5308868000283837
3;1000;build;pauliarray;0.27131740003824234
4;1000;build;pauliarray;0.2524079999420792
5;1000;build;pauliarray;0.34246720001101494
6;1000;build;pauliarray;0.26777659996878356
7;1000;build;pauliarray;0.3148307000519708
8;1000;build;pauliarray;0.2773936999728903
9;1000;build;pauliarray;0.3036458999849856
10;1000;build;pauliarray;0.2625078000128269
11;1000;build;pauliarray;0.25752580002881587
12;1000;build;pauliarray;0.24137860001064837
13;1000;build;pauliarray;0.26391270000021905
14;1000;build;pauliarray;0.3462318000383675
15;1000;build;pauliarray;0.3038819999201223
16;1000;build;pauliarray;0.35941630008164793
17;1000;build;pauliarray;0.34499130002222955
18;1000;build;pauliarray;0.27466090000234544
19;1000;build;pauliarray;0.2609659000299871
20;1000;build;pauliarray;0.2319431999931112
21;1000;build;pauliarray;0.26080339995678514
22;1000;build;pauliarray;0.2490143000613898
23;1000;build;pauliarray;0.27958510001190007
24;1000;build;pauliarray;0.30206459993496537
25;1000;build;pauliarray;0.25763859995640814
26;1000;build;pauliarray;0.26105979993008077
27;1000;build;pauliarray;0.2948407999938354
28;1000;build;pauliarray;0.283927800017409
29;1000;build;pauliarray;0.261653000023216
30;1000;build;pauliarray;0.24347909993957728
1;3000;build;pauliarray;0.6552331999409944
2;3000;build;pauliarray;1.4890506999799982
3;3000;build;pauliarray;0.7194703000131994
4;3000;build;pauliarray;0.8603460000595078
5;3000;build;pauliarray;0.7896860999753699
6;3000;build;pauliarray;0.8992865000618622
7;3000;build;pauliarray;0.796032499987632
8;3000;build;pauliarray;0.7462995999958366
9;3000;build;pauliarray;0.8144799000583589
10;3000;build;pauliarray;0.9149987000273541
11;3000;build;pauliarray;0.8492261000210419
12;3000;build;pauliarray;0.8564585000276566
13;3000;build;pauliarray;0.7545642999466509
14;3000;build;pauliarray;0.8477987999795005
15;3000;build;pauliarray;0.8210503000300378
16;3000;build;pauliarray;0.8280183000024408
17;3000;build;pauliarray;0.836744699976407
18;3000;build;pauliarray;0.9422529999865219
19;3000;build;pauliarray;0.7610058999853209
20;3000;build;pauliarray;0.814682099968195
21;3000;build;pauliarray;0.8360555999679491
22;3000;build;pauliarray;1.0212385000195354
23;3000;build;pauliarray;0.8421072999481112
24;3000;build;pauliarray;0.8526702000526711
25;3000;build;pauliarray;0.9037897000089288
26;3000;build;pauliarray;0.8202092000283301
27;3000;build;pauliarray;0.7825118999462575
28;3000;build;pauliarray;0.9906631999183446
29;3000;build;pauliarray;0.7985903000226244
30;3000;build;pauliarray;0.8973933000816032
1;6000;build;pauliarray;2.974876599968411
2;6000;build;pauliarray;1.9749557999894023
3;6000;build;pauliarray;2.178833600017242
4;6000;build;pauliarray;1.4867153000086546
5;6000;build;pauliarray;1.8591057000448927
6;6000;build;pauliarray;1.6649266000604257
7;6000;build;pauliarray;1.5401113000698388
8;6000;build;pauliarray;1.5037668000441045
9;6000;build;pauliarray;2.081960399984382
10;6000;build;pauliarray;2.001179999904707
11;6000;build;pauliarray;1.523026300012134
12;6000;build;pauliarray;1.6688936999998987
13;6000;build;pauliarray;1.6375412000343204
14;6000;build;pauliarray;1.7840965000214055
15;6000;build;pauliarray;1.7414671999868006
16;6000;build;pauliarray;1.919558700057678
17;6000;build;pauliarray;1.7289268999593332
18;6000;build;pauliarray;1.7424705000594258
19;6000;build;pauliarray;1.6852804999798536
20;6000;build;pauliarray;1.6488557000411674
21;6000;build;pauliarray;1.641276799957268
22;6000;build;pauliarray;1.5587328999536112
23;6000;build;pauliarray;1.487401599995792
24;6000;build;pauliarray;1.5528544000117108
25;6000;build;pauliarray;1.7129651999566704
26;6000;build;pauliarray;1.588186900014989
