#;qubits;operation;library;performance
28;100;build;stim;0.0013225539878476411
29;100;build;stim;0.0013272959913592786
30;100;build;stim;0.0013210420147515833
31;100;build;stim;0.001323186996160075
32;100;build;stim;0.0013231310003902763
33;100;build;stim;0.0013294560194481164
34;100;build;stim;0.001332669984549284
35;100;build;stim;0.0013206609874032438
36;100;build;stim;0.0013307759945746511
37;100;build;stim;0.0013395410205703229
38;100;build;stim;0.0013299399870447814
39;100;build;stim;0.001326175988651812
40;100;build;stim;0.0013247910246718675
41;100;build;stim;0.0013266349851619452
42;100;build;stim;0.0013232800120022148
43;100;build;stim;0.00132621600641869
44;100;build;stim;0.0013294070085976273
45;100;build;stim;0.0013390630192589015
46;100;build;stim;0.0013259659754112363
47;100;build;stim;0.0013213019992690533
48;100;build;stim;0.0013183419941924512
49;100;build;stim;0.0013283540029078722
50;100;build;stim;0.001333310006884858
51;100;build;stim;0.0013254790101200342
52;100;build;stim;0.0013300599821377546
53;100;build;stim;0.001327551988651976
54;100;build;stim;0.0013273179938551039
55;100;build;stim;0.0013240830157883465
56;100;build;stim;0.001329488994088024
57;100;build;stim;0.0013265410088934004
58;100;build;stim;0.0013272009964566678
59;100;build;stim;0.0013215880026109517
60;100;build;stim;0.0013272429932840168
61;100;build;stim;0.0013261580024845898
62;100;build;stim;0.001325129996985197
63;100;build;stim;0.0013260499981697649
64;100;build;stim;0.0013373680121731013
65;100;build;stim;0.0013215779908932745
66;100;build;stim;0.001322541997069493
67;100;build;stim;0.0013175920175854117
68;100;build;stim;0.001335776993073523
69;100;build;stim;0.0013298200210556388
70;100;build;stim;0.0013243650028016418
71;100;build;stim;0.0013215149811003357
72;100;build;stim;0.0013312390074133873
73;100;build;stim;0.001321916002780199
74;100;build;stim;0.00132594900787808
75;100;build;stim;0.001324894983554259
76;100;build;stim;0.0013226089940872043
77;100;build;stim;0.0013252579956315458
78;100;build;stim;0.0013159130176063627
79;100;build;stim;0.0013203200069256127
80;100;build;stim;0.0013289029884617776
81;100;build;stim;0.0013234910147730261
82;100;build;stim;0.0013315060059539974
83;100;build;stim;0.0013217230152804404
84;100;build;stim;0.0013282180007081479
85;100;build;stim;0.0013338839926291257
86;100;build;stim;0.001324267010204494
87;100;build;stim;0.001320984010817483
88;100;build;stim;0.001326018013060093
89;100;build;stim;0.0013230550102889538
90;100;build;stim;0.0014430140145123005
91;100;build;stim;0.0016032049898058176
92;100;build;stim;0.0013233289937488735
93;100;build;stim;0.0013214069767855108
94;100;build;stim;0.001328518002992496
95;100;build;stim;0.001323923992458731
96;100;build;stim;0.0013358409923966974
97;100;build;stim;0.0013217059895396233
98;100;build;stim;0.0013301939761731774
99;100;build;stim;0.0013184990093577653
100;100;build;stim;0.0013354620023164898
1;1000;build;stim;0.009844086976954713
2;1000;build;stim;0.009705143980681896
3;1000;build;stim;0.009716326021589339
4;1000;build;stim;0.009715423017041758
5;1000;build;stim;0.009719184978166595
6;1000;build;stim;0.009718979010358453
7;1000;build;stim;0.009733054001117125
8;1000;build;stim;0.009738421998918056
9;1000;build;stim;0.009797815990168601
10;1000;build;stim;0.009722909017000347
11;1000;build;stim;0.009720001020468771
12;1000;build;stim;0.009723260009195656
13;1000;build;stim;0.00973455302300863
14;1000;build;stim;0.009705751988803968
15;1000;build;stim;0.009716775006381795
16;1000;build;stim;0.009739633998833597
17;1000;build;stim;0.009716469008708373
18;1000;build;stim;0.009718250017613173
19;1000;build;stim;0.009715286985738203
20;1000;build;stim;0.009704575990326703
21;1000;build;stim;0.009776672988664359
22;1000;build;stim;0.009723289025714621
23;1000;build;stim;0.009743978996993974
24;1000;build;stim;0.00970687999506481
25;1000;build;stim;0.009734757011756301
26;1000;build;stim;0.009742035006638616
27;1000;build;stim;0.009712308994494379
28;1000;build;stim;0.009710518992505968
29;1000;build;stim;0.00971864999155514
30;1000;build;stim;0.009721937996800989
31;1000;build;stim;0.00995593800325878
32;1000;build;stim;0.009706416021799669
33;1000;build;stim;0.009831080998992547
34;1000;build;stim;0.009732225997140631
35;1000;build;stim;0.009712664992548525
36;1000;build;stim;0.009731385012855753
37;1000;build;stim;0.009717610984807834
38;1000;build;stim;0.010964093991788104
39;1000;build;stim;0.009731689002364874
40;1000;build;stim;0.009718510002130643
41;1000;build;stim;0.00971707099233754
42;1000;build;stim;0.009704773023258895
43;1000;build;stim;0.00972206101869233
44;1000;build;stim;0.009715263993712142
45;1000;build;stim;0.009731152007589117
46;1000;build;stim;0.009718292014440522
47;1000;build;stim;0.009712529979879037
48;1000;build;stim;0.009731944999657571
49;1000;build;stim;0.009703657997306436
50;1000;build;stim;0.009721027017803863
51;1000;build;stim;0.009717278997413814
52;1000;build;stim;0.00971262197708711
53;1000;build;stim;0.009730332996696234
54;1000;build;stim;0.0097202519827988
55;1000;build;stim;0.00971731700701639
56;1000;build;stim;0.009719333989778534
57;1000;build;stim;0.009712163009680808
58;1000;build;stim;0.009715855994727463
59;1000;build;stim;0.009704844997031614
60;1000;build;stim;0.009717434993945062
61;1000;build;stim;0.009705934004159644
62;1000;build;stim;0.00971480700536631
63;1000;build;stim;0.009734590974403545
64;1000;build;stim;0.009769992990186438
65;1000;build;stim;0.009709111996926367
66;1000;build;stim;0.009718282002722844
67;1000;build;stim;0.009706315991934389
68;1000;build;stim;0.009712550992844626
69;1000;build;stim;0.009745854011271149
70;1000;build;stim;0.009699498972622678
71;1000;build;stim;0.009721014008391649
72;1000;build;stim;0.009715641004731879
73;1000;build;stim;0.009710030979476869
74;1000;build;stim;0.009703768999315798
75;1000;build;stim;0.00972575499326922
76;1000;build;stim;0.009721595008159056
77;1000;build;stim;0.00971830400521867
78;1000;build;stim;0.009715175023302436
79;1000;build;stim;0.009715218999190256
80;1000;build;stim;0.009716499014757574
81;1000;build;stim;0.009722264017909765
82;1000;build;stim;0.009714740008348599
83;1000;build;stim;0.009719772002426907
84;1000;build;stim;0.009711003018310294
85;1000;build;stim;0.0097272620187141
86;1000;build;stim;0.00970501298434101
87;1000;build;stim;0.009715328982565552
88;1000;build;stim;0.0097131910151802
89;1000;build;stim;0.009716629981994629
90;1000;build;stim;0.009714749990962446
91;1000;build;stim;0.010300313006155193
92;1000;build;stim;0.009705153992399573
93;1000;build;stim;0.009709761012345552
94;1000;build;stim;0.0097099450067617
95;1000;build;stim;0.009734699997352436
96;1000;build;stim;0.009710792015539482
97;1000;build;stim;0.009715084976051003
98;1000;build;stim;0.009728620992973447
99;1000;build;stim;0.009717545006424189
100;1000;build;stim;0.00972114599426277
1;3000;build;stim;0.028319208999164402
2;3000;build;stim;0.028308389999438077
3;3000;build;stim;0.028321983001660556
4;3000;build;stim;0.028309359011473134
5;3000;build;stim;0.028338806005194783
6;3000;build;stim;0.02834227099083364
7;3000;build;stim;0.028320912999333814
8;3000;build;stim;0.028346437989966944
9;3000;build;stim;0.028336220973869786
10;3000;build;stim;0.02830509201157838
11;3000;build;stim;0.028308938024565578
12;3000;build;stim;0.02836193301482126
13;3000;build;stim;0.028313060000073165
14;3000;build;stim;0.028319465985987335
15;3000;build;stim;0.02831743602291681
16;3000;build;stim;0.028506942006060854
17;3000;build;stim;0.028374716988764703
18;3000;build;stim;0.028309507993981242
19;3000;build;stim;0.028383903991198167
20;3000;build;stim;0.02831083198543638
21;3000;build;stim;0.02832864801166579
22;3000;build;stim;0.02830306498799473
23;3000;build;stim;0.028364318975945935
24;3000;build;stim;0.028342220990452915
25;3000;build;stim;0.028308912995271385
26;3000;build;stim;0.028303269005846232
27;3000;build;stim;0.028320185985649005
28;3000;build;stim;0.028343336016405374
29;3000;build;stim;0.028325630992185324
30;3000;build;stim;0.028316612995695323
31;3000;build;stim;0.028317482996499166
32;3000;build;stim;0.028320687008090317
33;3000;build;stim;0.028320165001787245
34;3000;build;stim;0.028322184982243925
35;3000;build;stim;0.02829430901329033
36;3000;build;stim;0.02829495200421661
37;3000;build;stim;0.028361044998746365
38;3000;build;stim;0.031234908994520083
39;3000;build;stim;0.028369837993523106
40;3000;build;stim;0.028307408996624872
41;3000;build;stim;0.02831186100956984
42;3000;build;stim;0.028325502993538976
43;3000;build;stim;0.02835344398044981
44;3000;build;stim;0.028341260011075065
45;3000;build;stim;0.02831426600459963
46;3000;build;stim;0.028308264998486266
47;3000;build;stim;0.028291536000324413
48;3000;build;stim;0.028289039997616783
49;3000;build;stim;0.028363745019305497
50;3000;build;stim;0.02829670099890791
51;3000;build;stim;0.02828450800734572
52;3000;build;stim;0.02834417999838479
53;3000;build;stim;0.02843161701457575
54;3000;build;stim;0.02833435099455528
55;3000;build;stim;0.02831006099586375
56;3000;build;stim;0.028313924005487934
57;3000;build;stim;0.02833010899485089
58;3000;build;stim;0.028310005000093952
59;3000;build;stim;0.028299617988523096
60;3000;build;stim;0.028273501025978476
61;3000;build;stim;0.02829081699019298
62;3000;build;stim;0.02831767499446869
63;3000;build;stim;0.028285983979003504
64;3000;build;stim;0.028332727000815794
65;3000;build;stim;0.028274548007175326
66;3000;build;stim;0.028304315987043083
67;3000;build;stim;0.028405196993844584
68;3000;build;stim;0.02836686497903429
69;3000;build;stim;0.028331474983133376
70;3000;build;stim;0.028288780013099313
71;3000;build;stim;0.02831545000663027
72;3000;build;stim;0.02835642799618654
73;3000;build;stim;0.028312122012721375
74;3000;build;stim;0.028343448997475207
75;3000;build;stim;0.028291516995523125
76;3000;build;stim;0.02833715101587586
77;3000;build;stim;0.02838553601759486
78;3000;build;stim;0.02831541799241677
79;3000;build;stim;0.028323041973635554
80;3000;build;stim;0.028284161002375185
81;3000;build;stim;0.02829480401123874
82;3000;build;stim;0.028309229004662484
83;3000;build;stim;0.028290549002122134
84;3000;build;stim;0.0282912949915044
85;3000;build;stim;0.028328690998023376
86;3000;build;stim;0.028328590997261927
87;3000;build;stim;0.028348699008347467
88;3000;build;stim;0.02828353500808589
89;3000;build;stim;0.028299394994974136
90;3000;build;stim;0.02831464898190461
91;3000;build;stim;0.03125665700645186
92;3000;build;stim;0.028295058000367135
93;3000;build;stim;0.02829244700842537
94;3000;build;stim;0.02830891401390545
95;3000;build;stim;0.028304855019086972
96;3000;build;stim;0.02830255898879841
97;3000;build;stim;0.02829670099890791
98;3000;build;stim;0.028309847984928638
99;3000;build;stim;0.028410839004209265
100;3000;build;stim;0.028326923988061026
1;6000;build;stim;0.05625701800454408
2;6000;build;stim;0.05619327200111002
3;6000;build;stim;0.056222407991299406
4;6000;build;stim;0.05627515201922506
5;6000;build;stim;0.05620934799662791
6;6000;build;stim;0.05625036801211536
7;6000;build;stim;0.056224897009087726
8;6000;build;stim;0.056179999985033646
9;6000;build;stim;0.05627864698180929
10;6000;build;stim;0.05621101497672498
11;6000;build;stim;0.056196169985923916
12;6000;build;stim;0.056270355999004096
13;6000;build;stim;0.05630158199346624
14;6000;build;stim;0.056274948990903795
15;6000;build;stim;0.05619937600567937
16;6000;build;stim;0.05619146302342415
17;6000;build;stim;0.05627503400319256
18;6000;build;stim;0.056214081996586174
19;6000;build;stim;0.056222090002847835
20;6000;build;stim;0.05617929401341826
21;6000;build;stim;0.056216486991615966
22;6000;build;stim;0.05619105801451951
23;6000;build;stim;0.056183000007877126
24;6000;build;stim;0.05623339698649943
25;6000;build;stim;0.05628402001457289
26;6000;build;stim;0.056215446995338425
27;6000;build;stim;0.05660545700811781
28;6000;build;stim;0.056193188996985555
29;6000;build;stim;0.05618352099554613
30;6000;build;stim;0.05616890799137764
31;6000;build;stim;0.05621805501868948
32;6000;build;stim;0.05619734199717641
33;6000;build;stim;0.056279406999237835
34;6000;build;stim;0.056199766986537725
35;6000;build;stim;0.0561988560075406
36;6000;build;stim;0.056242196005769074
37;6000;build;stim;0.06141963799018413
38;6000;build;stim;0.05912738500046544
39;6000;build;stim;0.05621197901200503
40;6000;build;stim;0.056181442021625116
41;6000;build;stim;0.0562074999907054
42;6000;build;stim;0.05623731898958795
43;6000;build;stim;0.05625546202645637
44;6000;build;stim;0.05623394198482856
45;6000;build;stim;0.056177819991717115
46;6000;build;stim;0.05618950101779774
47;6000;build;stim;0.05614953301846981
48;6000;build;stim;0.05619227801798843
49;6000;build;stim;0.05620226400787942
50;6000;build;stim;0.05621828499715775
51;6000;build;stim;0.056187577021773905
52;6000;build;stim;0.056279537006048486
53;6000;build;stim;0.056230275018606335
54;6000;build;stim;0.05619376400136389
55;6000;build;stim;0.05619808699702844
56;6000;build;stim;0.056174950004788116
57;6000;build;stim;0.05676326501998119
58;6000;build;stim;0.05619125100201927
59;6000;build;stim;0.05631427199114114
60;6000;build;stim;0.05635069101117551
61;6000;build;stim;0.056218534999061376
62;6000;build;stim;0.05617796300793998
63;6000;build;stim;0.056214557989733294
64;6000;build;stim;0.056245001003844664
65;6000;build;stim;0.05625057400902733
66;6000;build;stim;0.05619916599243879
67;6000;build;stim;0.05617376900045201
68;6000;build;stim;0.05619701501564123
69;6000;build;stim;0.05624952001380734
70;6000;build;stim;0.056211515999166295
71;6000;build;stim;0.05617597600212321
72;6000;build;stim;0.05626462498912588
73;6000;build;stim;0.05629533599130809
74;6000;build;stim;0.05615294599556364
75;6000;build;stim;0.05620309500955045
76;6000;build;stim;0.056202033010777086
77;6000;build;stim;0.0562419600028079
78;6000;build;stim;0.0562091089959722
79;6000;build;stim;0.05622048600343987
80;6000;build;stim;0.056208074995083734
81;6000;build;stim;0.056200039020041004
82;6000;build;stim;0.05616828802158125
83;6000;build;stim;0.05621834102203138
84;6000;build;stim;0.056219406018499285
85;6000;build;stim;0.05623370100511238
86;6000;build;stim;0.05616781901335344
87;6000;build;stim;0.056167280999943614
88;6000;build;stim;0.05623679197742604
89;6000;build;stim;0.05624783202074468
90;6000;build;stim;0.056151308002881706
91;6000;build;stim;0.060432717989897355
92;6000;build;stim;0.05621389197767712
93;6000;build;stim;0.05619440201553516
94;6000;build;stim;0.056259132019476965
95;6000;build;stim;0.059241481008939445
96;6000;build;stim;0.05641278199618682
97;6000;build;stim;0.0562112879997585
98;6000;build;stim;0.056225615000585094
99;6000;build;stim;0.05617785101640038
100;6000;build;stim;0.05624048499157652
1;8000;build;stim;0.07491415500408038
2;8000;build;stim;0.07926621299702674
3;8000;build;stim;0.07490751700242981
4;8000;build;stim;0.07714735402259976
5;8000;build;stim;0.07499562800512649
6;8000;build;stim;0.07492503800312988
7;8000;build;stim;0.07488485300564207
8;8000;build;stim;0.07494373200461268
9;8000;build;stim;0.07644812198122963
10;8000;build;stim;0.0749644740135409
11;8000;build;stim;0.0749295539862942
12;8000;build;stim;0.0749467870045919
13;8000;build;stim;0.07493109599454328
14;8000;build;stim;0.07494374600355513
15;8000;build;stim;0.07499858899973333
16;8000;build;stim;0.07491653901524842
17;8000;build;stim;0.07488494599238038
18;8000;build;stim;0.07493569198413752
19;8000;build;stim;0.07493038399843499
20;8000;build;stim;0.07490579198929481
21;8000;build;stim;0.07504510198486969
22;8000;build;stim;0.07492328598164022
23;8000;build;stim;0.07492268100031652
24;8000;build;stim;0.07492652701330371
25;8000;build;stim;0.07491558100446127
26;8000;build;stim;0.07492713100509718
27;8000;build;stim;0.07532401601201855
28;8000;build;stim;0.07501544299884699
29;8000;build;stim;0.07496507797623053
30;8000;build;stim;0.07499906400335021
31;8000;build;stim;0.07490395699278452
32;8000;build;stim;0.0749054649786558
33;8000;build;stim;0.07499847200233489
34;8000;build;stim;0.07497664098627865
35;8000;build;stim;0.07797939699958079
36;8000;build;stim;0.07508762599900365
37;8000;build;stim;0.0749648229975719
38;8000;build;stim;0.07927007900434546
39;8000;build;stim;0.07494474400300533
40;8000;build;stim;0.07490270701237023
41;8000;build;stim;0.0749946839932818
42;8000;build;stim;0.07483954000053927
43;8000;build;stim;0.07488595301401801
44;8000;build;stim;0.07504891802091151
45;8000;build;stim;0.07486452700686641
46;8000;build;stim;0.07497221298399381
47;8000;build;stim;0.07499513297807425
48;8000;build;stim;0.07485307499882765
49;8000;build;stim;0.07493453100323677
50;8000;build;stim;0.07492383400676772
51;8000;build;stim;0.07496822500252165
52;8000;build;stim;0.07488920699688606
53;8000;build;stim;0.07502613999531604
54;8000;build;stim;0.07514361399807967
55;8000;build;stim;0.07492706901393831
56;8000;build;stim;0.07493804799742065
57;8000;build;stim;0.07510062999790534
58;8000;build;stim;0.07491981200291775
59;8000;build;stim;0.07489203099976294
60;8000;build;stim;0.07493931899080053
61;8000;build;stim;0.07499497302342206
62;8000;build;stim;0.07498380000470206
63;8000;build;stim;0.07490305200917646
64;8000;build;stim;0.07503678801003844
65;8000;build;stim;0.07493908301694319
66;8000;build;stim;0.07489861198700964
67;8000;build;stim;0.0749670880031772
68;8000;build;stim;0.07502986799227074
69;8000;build;stim;0.07502437100629322
70;8000;build;stim;0.07490624900674447
71;8000;build;stim;0.07490411199978553
72;8000;build;stim;0.07504018102190457
73;8000;build;stim;0.07493420399259776
74;8000;build;stim;0.07511382299708202
75;8000;build;stim;0.07501420899643563
76;8000;build;stim;0.07488147501135245
77;8000;build;stim;0.07498721801675856
78;8000;build;stim;0.07484799399389885
79;8000;build;stim;0.07491855099215172
80;8000;build;stim;0.07491182899684645
81;8000;build;stim;0.07494200798100792
82;8000;build;stim;0.07492251499206759
83;8000;build;stim;0.07505231097456999
84;8000;build;stim;0.07494702099938877
85;8000;build;stim;0.0754995410097763
86;8000;build;stim;0.07491649998701178
87;8000;build;stim;0.07491802200092934
88;8000;build;stim;0.07499297597678378
89;8000;build;stim;0.07490515400422737
90;8000;build;stim;0.07995232599205337
91;8000;build;stim;0.07921419301419519
92;8000;build;stim;0.0749332580016926
93;8000;build;stim;0.07490599600714631
94;8000;build;stim;0.07490918200346641
95;8000;build;stim;0.07486280400189571
96;8000;build;stim;0.0748863749904558
97;8000;build;stim;0.07491426699561998
98;8000;build;stim;0.0749752520059701
99;8000;build;stim;0.0749244830221869
100;8000;build;stim;0.07494290199247189
1;10000;build;stim;0.09350003401050344
2;10000;build;stim;0.09353165200445801
3;10000;build;stim;0.09354080399498343
4;10000;build;stim;0.09350548501242884
5;10000;build;stim;0.09359784098342061
6;10000;build;stim;0.09354815402184613
7;10000;build;stim;0.09383814700413495
8;10000;build;stim;0.09356266702525318
9;10000;build;stim;0.09351228299783543
10;10000;build;stim;0.09349045198177919
11;10000;build;stim;0.09350029099732637
12;10000;build;stim;0.09345660801045597
13;10000;build;stim;0.09352577698882669
14;10000;build;stim;0.0935385700140614
15;10000;build;stim;0.09361248600180261
16;10000;build;stim;0.09354907300439663
17;10000;build;stim;0.09351661300752312
18;10000;build;stim;0.09911771299084648
19;10000;build;stim;0.09358320198953152
20;10000;build;stim;0.09344920297735371
21;10000;build;stim;0.0935283669969067
22;10000;build;stim;0.0934702479862608
23;10000;build;stim;0.09355136699741706
24;10000;build;stim;0.09348287800094113
25;10000;build;stim;0.09354324301239103
26;10000;build;stim;0.09357314999215305
27;10000;build;stim;0.09353047198965214
28;10000;build;stim;0.09353303801617585
29;10000;build;stim;0.09350593099952675
30;10000;build;stim;0.09353386500151828
31;10000;build;stim;0.09402425901498646
32;10000;build;stim;0.09352106400183402
33;10000;build;stim;0.09357185699627735
34;10000;build;stim;0.09353500098222867
35;10000;build;stim;0.10259076600777917
36;10000;build;stim;0.09355168501497246
37;10000;build;stim;0.09352052901522256
38;10000;build;stim;0.0935295459930785
39;10000;build;stim;0.09369052099646069
40;10000;build;stim;0.09348328798660077
41;10000;build;stim;0.09352807601680979
42;10000;build;stim;0.09364614999503829
43;10000;build;stim;0.09352283098269254
44;10000;build;stim;0.09363170500728302
45;10000;build;stim;0.09367066901177168
46;10000;build;stim;0.0950088850222528
47;10000;build;stim;0.09365580300800502
48;10000;build;stim;0.09355672699166462
49;10000;build;stim;0.09348738301196136
50;10000;build;stim;0.09350480098510161
51;10000;build;stim;0.09349571299389936
52;10000;build;stim;0.0935605039994698
53;10000;build;stim;0.09349375500460155
54;10000;build;stim;0.09357242099940777
55;10000;build;stim;0.09353062199079432
56;10000;build;stim;0.0952554079995025
57;10000;build;stim;0.09354834901751019
58;10000;build;stim;0.0935762659937609
59;10000;build;stim;0.09353072597878054
60;10000;build;stim;0.09352951199980453
61;10000;build;stim;0.09346944402204826
62;10000;build;stim;0.09355329402023926
63;10000;build;stim;0.0936467979918234
64;10000;build;stim;0.09350006098975427
65;10000;build;stim;0.09352219998254441
66;10000;build;stim;0.09351945598609746
67;10000;build;stim;0.09355493399198167
68;10000;build;stim;0.09359338000649586
69;10000;build;stim;0.09359464998124167
70;10000;build;stim;0.09357084101065993
71;10000;build;stim;0.09349268401274458
72;10000;build;stim;0.09352195099927485
73;10000;build;stim;0.09376727099879645
74;10000;build;stim;0.09356538200518116
75;10000;build;stim;0.09353114801342599
76;10000;build;stim;0.09355413701268844
77;10000;build;stim;0.0935570279834792
78;10000;build;stim;0.09350798500236124
79;10000;build;stim;0.09355238798889332
80;10000;build;stim;0.09354535999591462
81;10000;build;stim;0.09355717699509114
82;10000;build;stim;0.09347134997369722
83;10000;build;stim;0.09354500600602478
84;10000;build;stim;0.09349280002061278
85;10000;build;stim;0.09353938800632022
86;10000;build;stim;0.0934769980085548
87;10000;build;stim;0.09354450000682846
88;10000;build;stim;0.09360099499463104
89;10000;build;stim;0.09350745199481025
90;10000;build;stim;0.09349553502397612
91;10000;build;stim;0.10245730599854141
92;10000;build;stim;0.09350717600318603
93;10000;build;stim;0.0935108799894806
94;10000;build;stim;0.09353033400839195
95;10000;build;stim;0.09354955900926143
96;10000;build;stim;0.09356246099923737
97;10000;build;stim;0.09348702800343744
98;10000;build;stim;0.09365085299941711
99;10000;build;stim;0.09364618800464086
100;10000;build;stim;0.0936022820242215
1;12000;build;stim;0.11216551598045044
2;12000;build;stim;0.11216446699108928
3;12000;build;stim;0.11217702997964807
4;12000;build;stim;0.11232387297786772
5;12000;build;stim;0.11221252998802811
6;12000;build;stim;0.11218675199779682
7;12000;build;stim;0.112202326010447
8;12000;build;stim;0.11209200401208363
9;12000;build;stim;0.11229446402285248
10;12000;build;stim;0.11211161100072786
11;12000;build;stim;0.11219991598045453
12;12000;build;stim;0.11207892998936586
13;12000;build;stim;0.11215425899717957
14;12000;build;stim;0.11208968801656738
15;12000;build;stim;0.11212061200058088
16;12000;build;stim;0.11210829298943281
17;12000;build;stim;0.11270899101509713
18;12000;build;stim;0.1121465369942598
19;12000;build;stim;0.11214561201632023
20;12000;build;stim;0.1121616989839822
21;12000;build;stim;0.11210190400015563
22;12000;build;stim;0.11237561501911841
23;12000;build;stim;0.11220300398417749
24;12000;build;stim;0.1122415279969573
25;12000;build;stim;0.1120864039985463
26;12000;build;stim;0.11207870801445097
27;12000;build;stim;0.11210135798319243
28;12000;build;stim;0.11217581399250776
29;12000;build;stim;0.11212565100868233
30;12000;build;stim;0.11215513799106702
31;12000;build;stim;0.1120863439864479
32;12000;build;stim;0.11209687098744325
33;12000;build;stim;0.11211425700457767
34;12000;build;stim;0.11210791699704714
35;12000;build;stim;0.11251681597786956
36;12000;build;stim;0.11216902101296
