#;qubits;operation;library;performance
16;1000;build;stim;0.013576500001363456
17;1000;build;stim;0.013368099986109883
18;1000;build;stim;0.013616799958981574
19;1000;build;stim;0.013782599999103695
20;1000;build;stim;0.013897299999371171
21;1000;build;stim;0.014070499979425222
22;1000;build;stim;0.013909000030253083
23;1000;build;stim;0.014633400016464293
24;1000;build;stim;0.01340689999051392
25;1000;build;stim;0.013643699989188462
26;1000;build;stim;0.014318900008220226
27;1000;build;stim;0.01353890000609681
28;1000;build;stim;0.013551899988669902
29;1000;build;stim;0.013675800000783056
30;1000;build;stim;0.013906700012739748
1;3000;build;stim;0.03819029999431223
2;3000;build;stim;0.03722250001737848
3;3000;build;stim;0.038663300045300275
4;3000;build;stim;0.03615529998205602
5;3000;build;stim;0.03702510002767667
6;3000;build;stim;0.035843699995893985
7;3000;build;stim;0.03776939999079332
8;3000;build;stim;0.03689969994593412
9;3000;build;stim;0.037378799985162914
10;3000;build;stim;0.03776899998774752
11;3000;build;stim;0.03651579999132082
12;3000;build;stim;0.03718490002211183
13;3000;build;stim;0.0338876000023447
14;3000;build;stim;0.03606659994693473
15;3000;build;stim;0.03888800001004711
16;3000;build;stim;0.036901500017847866
17;3000;build;stim;0.03885520005133003
18;3000;build;stim;0.038375499949324876
19;3000;build;stim;0.0362811999511905
20;3000;build;stim;0.037891399988438934
21;3000;build;stim;0.03688610001699999
22;3000;build;stim;0.037611400010064244
23;3000;build;stim;0.038361200015060604
24;3000;build;stim;0.03765750001184642
25;3000;build;stim;0.03763310000067577
26;3000;build;stim;0.041035300004296005
27;3000;build;stim;0.03708479995839298
28;3000;build;stim;0.03778080001939088
29;3000;build;stim;0.0378649000194855
30;3000;build;stim;0.03493339999113232
1;6000;build;stim;0.07824000000255182
2;6000;build;stim;0.07518360001267865
3;6000;build;stim;0.07360060000792146
4;6000;build;stim;0.07158980000531301
5;6000;build;stim;0.07224480004515499
6;6000;build;stim;0.07001750002382323
7;6000;build;stim;0.0745195000199601
8;6000;build;stim;0.06798569997772574
9;6000;build;stim;0.07145300001138821
10;6000;build;stim;0.07244890002766624
11;6000;build;stim;0.07018520002020523
12;6000;build;stim;0.07256440003402531
13;6000;build;stim;0.07256689999485388
14;6000;build;stim;0.07023130002198741
15;6000;build;stim;0.0661056999815628
16;6000;build;stim;0.0694874000037089
17;6000;build;stim;0.07399200001964346
18;6000;build;stim;0.07010720000835136
19;6000;build;stim;0.07031549996463582
20;6000;build;stim;0.07036189996870235
21;6000;build;stim;0.07296439999481663
22;6000;build;stim;0.07117090001702309
23;6000;build;stim;0.07379589998163283
24;6000;build;stim;0.07282790000317618
25;6000;build;stim;0.06877529999474064
26;6000;build;stim;0.07097350002732128
27;6000;build;stim;0.07295579998753965
28;6000;build;stim;0.07262099999934435
29;6000;build;stim;0.07035309995990247
30;6000;build;stim;0.07010579999769107
1;8000;build;stim;0.09831339999800548
2;8000;build;stim;0.10025339998537675
3;8000;build;stim;0.09462839999468997
4;8000;build;stim;0.09276969998609275
5;8000;build;stim;0.09287470002891496
6;8000;build;stim;0.09897749999072403
7;8000;build;stim;0.09024879999924451
8;8000;build;stim;0.0934582999907434
9;8000;build;stim;0.09788620000472292
10;8000;build;stim;0.09406229999149218
11;8000;build;stim;0.0917584000271745
12;8000;build;stim;0.09807320003164932
13;8000;build;stim;0.09543400001712143
14;8000;build;stim;0.09631350002018735
15;8000;build;stim;0.0970515999943018
16;8000;build;stim;0.09176059998571873
17;8000;build;stim;0.09121629997389391
18;8000;build;stim;0.09623580001061782
19;8000;build;stim;0.09340589999919757
20;8000;build;stim;0.09395930002210662
21;8000;build;stim;0.09480190003523603
22;8000;build;stim;0.09613640001043677
23;8000;build;stim;0.0920365999918431
24;8000;build;stim;0.09446590003790334
25;8000;build;stim;0.09054239996476099
26;8000;build;stim;0.09894340002210811
27;8000;build;stim;0.09153840004000813
28;8000;build;stim;0.0935324999736622
29;8000;build;stim;0.10788450000109151
30;8000;build;stim;0.08845139999175444
1;10000;build;stim;0.12318330002017319
2;10000;build;stim;0.15098169998964295
3;10000;build;stim;0.12087419995805249
4;10000;build;stim;0.12362529995152727
5;10000;build;stim;0.11490479996427894
6;10000;build;stim;0.11488690000260249
7;10000;build;stim;0.11212050000904128
8;10000;build;stim;0.11800330004189163
9;10000;build;stim;0.11623770004371181
10;10000;build;stim;0.11630530003458261
11;10000;build;stim;0.11590149998664856
12;10000;build;stim;0.1267134000081569
13;10000;build;stim;0.11830979998921975
14;10000;build;stim;0.1261341999634169
15;10000;build;stim;0.1129742999910377
16;10000;build;stim;0.11812290002126247
17;10000;build;stim;0.1174851999967359
18;10000;build;stim;0.1151081999996677
19;10000;build;stim;0.12134099996183068
20;10000;build;stim;0.11363199999323115
21;10000;build;stim;0.11179150000680238
22;10000;build;stim;0.12388600001577288
23;10000;build;stim;0.10973909997846931
24;10000;build;stim;0.11820379999699071
25;10000;build;stim;0.11521220003487542
26;10000;build;stim;0.11808379995636642
27;10000;build;stim;0.1182060000137426
28;10000;build;stim;0.12007080001058057
29;10000;build;stim;0.11428399995202199
30;10000;build;stim;0.10889949998818338
1;12000;build;stim;0.14395489997696131
2;12000;build;stim;0.14097439998295158
3;12000;build;stim;0.14127909997478127
4;12000;build;stim;0.144570600008592
5;12000;build;stim;0.13686470000538975
6;12000;build;stim;0.14060419995803386
7;12000;build;stim;0.13615969999227673
8;12000;build;stim;0.13444249995518476
9;12000;build;stim;0.1394200999638997
10;12000;build;stim;0.14571710000745952
11;12000;build;stim;0.1373445000499487
12;12000;build;stim;0.14645459997700527
13;12000;build;stim;0.14588399999774992
14;12000;build;stim;0.13249499996891245
15;12000;build;stim;0.1409577999729663
16;12000;build;stim;0.13109689997509122
17;12000;build;stim;0.14099520002491772
18;12000;build;stim;0.1403703999822028
19;12000;build;stim;0.13996849994873628
20;12000;build;stim;0.14275020000059158
21;12000;build;stim;0.14564140001311898
22;12000;build;stim;0.13956509996205568
23;12000;build;stim;0.13553839997621253
24;12000;build;stim;0.14747940003871918
25;12000;build;stim;0.14397269999608397
26;12000;build;stim;0.14225710002938285
27;12000;build;stim;0.13522600004216656
28;12000;build;stim;0.1368753999704495
29;12000;build;stim;0.14495719998376444
30;12000;build;stim;0.13562250003451481
1;10;build;paulie;0.0011352000292390585
2;10;build;paulie;0.0015574999852105975
3;10;build;paulie;0.001265500031877309
4;10;build;paulie;0.001213999988976866
5;10;build;paulie;0.001262500009033829
6;10;build;paulie;0.001615599961951375
7;10;build;paulie;0.0014687000075355172
8;10;build;paulie;0.0013188999728299677
9;10;build;paulie;0.0012396000092849135
10;10;build;paulie;0.0013348000356927514
11;10;build;paulie;0.0013445999938994646
12;10;build;paulie;0.0013247000169940293
13;10;build;paulie;0.0012645000242628157
14;10;build;paulie;0.001357699977234006
15;10;build;paulie;0.0012942000175826252
16;10;build;paulie;0.0013451999984681606
17;10;build;paulie;0.0016649000463075936
18;10;build;paulie;0.0013983999961055815
19;10;build;paulie;0.0013170000165700912
20;10;build;paulie;0.00135570002021268
21;10;build;paulie;0.0013714999658986926
22;10;build;paulie;0.0012376999948173761
23;10;build;paulie;0.0013547000125981867
24;10;build;paulie;0.00133500003721565
25;10;build;paulie;0.0012823999859392643
26;10;build;paulie;0.0013986999983899295
27;10;build;paulie;0.0013018000172451138
28;10;build;paulie;0.0014223000034689903
29;10;build;paulie;0.001294099958613515
30;10;build;paulie;0.001306299993302673
1;100;build;paulie;0.002303800021763891
2;100;build;paulie;0.002565800037700683
3;100;build;paulie;0.0026461000088602304
4;100;build;paulie;0.00270690000616014
5;100;build;paulie;0.0026304000057280064
6;100;build;paulie;0.0028490000404417515
7;100;build;paulie;0.0025462000048719347
8;100;build;paulie;0.00318539998261258
9;100;build;paulie;0.0026513999910093844
10;100;build;paulie;0.002640000020619482
11;100;build;paulie;0.0026446999981999397
12;100;build;paulie;0.0027270999853499234
13;100;build;paulie;0.002752100001089275
14;100;build;paulie;0.002646800014190376
15;100;build;paulie;0.0029516000067815185
16;100;build;paulie;0.0028433999978005886
17;100;build;paulie;0.002566399984061718
18;100;build;paulie;0.0027700000209733844
19;100;build;paulie;0.0027042999863624573
20;100;build;paulie;0.0024784000124782324
21;100;build;paulie;0.0027434000512585044
22;100;build;paulie;0.002432999957818538
23;100;build;paulie;0.0026866000262089074
24;100;build;paulie;0.002799700014293194
25;100;build;paulie;0.002735600050073117
26;100;build;paulie;0.0025523999938741326
27;100;build;paulie;0.0026556000229902565
28;100;build;paulie;0.0025958999758586287
29;100;build;paulie;0.002505799988284707
30;100;build;paulie;0.002506399992853403
1;1000;build;paulie;0.013687700033187866
2;1000;build;paulie;0.01591250003548339
3;1000;build;paulie;0.0158102999557741
4;1000;build;paulie;0.01727250003023073
5;1000;build;paulie;0.015340100042521954
6;1000;build;paulie;0.0160650999750942
7;1000;build;paulie;0.016068299999460578
8;1000;build;paulie;0.01982230000430718
9;1000;build;paulie;0.016034700034651905
10;1000;build;paulie;0.016210700036026537
11;1000;build;paulie;0.016472099989186972
12;1000;build;paulie;0.016099699947517365
13;1000;build;paulie;0.015474499959964305
14;1000;build;paulie;0.014949499978683889
15;1000;build;paulie;0.016088099975604564
16;1000;build;paulie;0.016069900011643767
17;1000;build;paulie;0.01619260001461953
18;1000;build;paulie;0.016138700011651963
19;1000;build;paulie;0.01676430000225082
20;1000;build;paulie;0.015598499972838908
21;1000;build;paulie;0.015786799951456487
22;1000;build;paulie;0.015807899995706975
23;1000;build;paulie;0.015379600052256137
24;1000;build;paulie;0.016220299992710352
25;1000;build;paulie;0.016508599976077676
26;1000;build;paulie;0.01547380001284182
27;1000;build;paulie;0.016625499993097037
28;1000;build;paulie;0.016185900021810085
29;1000;build;paulie;0.12117540003964677
30;1000;build;paulie;0.01635270001133904
1;3000;build;paulie;0.045059400028549135
2;3000;build;paulie;0.04381990002002567
3;3000;build;paulie;0.046115699980873615
4;3000;build;paulie;0.048552800028119236
5;3000;build;paulie;0.04622170003131032
6;3000;build;paulie;0.043241399980615824
7;3000;build;paulie;0.04501520004123449
8;3000;build;paulie;0.044562900031451136
9;3000;build;paulie;0.04674660001182929
10;3000;build;paulie;0.04566579998936504
11;3000;build;paulie;0.044383600004948676
12;3000;build;paulie;0.044942500011529773
13;3000;build;paulie;0.04319139994913712
14;3000;build;paulie;0.04553860001033172
15;3000;build;paulie;0.04531360004330054
16;3000;build;paulie;0.045969200029503554
17;3000;build;paulie;0.045163100003264844
18;3000;build;paulie;0.04673419997561723
19;3000;build;paulie;0.04511629999615252
20;3000;build;paulie;0.04705280001508072
21;3000;build;paulie;0.045007600041572005
22;3000;build;paulie;0.0454792000236921
23;3000;build;paulie;0.04508810001425445
24;3000;build;paulie;0.04522169998381287
25;3000;build;paulie;0.04614620003849268
26;3000;build;paulie;0.04499629995552823
27;3000;build;paulie;0.044345100002828985
28;3000;build;paulie;0.045274100033566356
29;3000;build;paulie;0.04383919999236241
30;3000;build;paulie;0.04409689997555688
1;6000;build;paulie;0.08894529996905476
2;6000;build;paulie;0.09166629996616393
3;6000;build;paulie;0.08827300003031269
4;6000;build;paulie;0.09213910001562908
5;6000;build;paulie;0.08955139998579398
6;6000;build;paulie;0.08703049999894574
7;6000;build;paulie;0.08718329999828711
8;6000;build;paulie;0.09116379998158664
9;6000;build;paulie;0.09067299996968359
10;6000;build;paulie;0.08618330000899732
11;6000;build;paulie;0.0865588000160642
12;6000;build;paulie;0.08127799996873364
13;6000;build;paulie;0.08587960002478212
14;6000;build;paulie;0.08879730000626296
15;6000;build;paulie;0.08922510000411421
16;6000;build;paulie;0.08586589997867122
17;6000;build;paulie;0.08575269998982549
18;6000;build;paulie;0.08762879995629191
19;6000;build;paulie;0.08578999998280779
20;6000;build;paulie;0.08684539998648688
21;6000;build;paulie;0.09076300001470372
22;6000;build;paulie;0.08636170002864674
23;6000;build;paulie;0.08670960000017658
24;6000;build;paulie;0.0873097000294365
25;6000;build;paulie;0.08983190002618358
26;6000;build;paulie;0.08380459999898449
27;6000;build;paulie;0.08821369998622686
28;6000;build;paulie;0.08632020000368357
29;6000;build;paulie;0.0905096999485977
30;6000;build;paulie;0.09139419998973608
1;8000;build;paulie;0.12575120001565665
2;8000;build;paulie;0.11813270003767684
3;8000;build;paulie;0.11200770002324134
4;8000;build;paulie;0.11473319999640808
5;8000;build;paulie;0.11384470004122704
6;8000;build;paulie;0.11311169998953119
7;8000;build;paulie;0.11193969997111708
8;8000;build;paulie;0.12143999995896593
9;8000;build;paulie;0.11726500000804663
10;8000;build;paulie;0.11563479999313131
11;8000;build;paulie;0.11899180000182241
12;8000;build;paulie;0.1165795000270009
13;8000;build;paulie;0.11135330004617572
14;8000;build;paulie;0.1185459999833256
15;8000;build;paulie;0.11840039998060092
16;8000;build;paulie;0.12009659997420385
17;8000;build;paulie;0.11906289996113628
18;8000;build;paulie;0.1167583999922499
19;8000;build;paulie;0.11813990003429353
20;8000;build;paulie;0.11928189999889582
21;8000;build;paulie;0.11853629996767268
22;8000;build;paulie;0.11823289998574182
23;8000;build;paulie;0.11405760003253818
24;8000;build;paulie;0.10961769998539239
25;8000;build;paulie;0.12020579999079928
26;8000;build;paulie;0.1150089000002481
27;8000;build;paulie;0.1162252000067383
28;8000;build;paulie;0.12085970002226532
29;8000;build;paulie;0.15383520000614226
30;8000;build;paulie;0.11756149999564514
1;10000;build;paulie;0.15064910001819953
2;10000;build;paulie;0.18692659999942407
3;10000;build;paulie;0.1458152000559494
4;10000;build;paulie;0.14878579997457564
5;10000;build;paulie;0.15232679998734966
6;10000;build;paulie;0.14280920004239306
7;10000;build;paulie;0.14878990000579506
8;10000;build;paulie;0.1422881000326015
9;10000;build;paulie;0.14617419999558479
10;10000;build;paulie;0.14760789996944368
11;10000;build;paulie;0.15289869997650385
12;10000;build;paulie;0.14668250002432615
13;10000;build;paulie;0.14286429999629036
14;10000;build;paulie;0.1482153999968432
15;10000;build;paulie;0.1731895999982953
16;10000;build;paulie;0.14825470000505447
17;10000;build;paulie;0.15134579996811226
18;10000;build;paulie;0.14635769999586046
19;10000;build;paulie;0.15021340001840144
20;10000;build;paulie;0.15300479996949434
21;10000;build;paulie;0.15297049999935552
22;10000;build;paulie;0.15004099998623133
23;10000;build;paulie;0.1483991999994032
24;10000;build;paulie;0.1421775000053458
25;10000;build;paulie;0.15034560003550723
26;10000;build;paulie;0.1484179000253789
27;10000;build;paulie;0.14834229997359216
28;10000;build;paulie;0.14477569999871776
29;10000;build;paulie;0.14881069998955354
30;10000;build;paulie;0.14620069996453822
1;12000;build;paulie;0.1859132000245154
2;12000;build;paulie;0.17418410000391304
3;12000;build;paulie;0.1807725999969989
4;12000;build;paulie;0.1840853999601677
5;12000;build;paulie;0.1758210000116378
6;12000;build;paulie;0.1766646000323817
7;12000;build;paulie;0.17296169995097443
8;12000;build;paulie;0.17344839998986572
9;12000;build;paulie;0.17539019999094307
10;12000;build;paulie;0.17692370002623647
11;12000;build;paulie;0.17431329999817535
12;12000;build;paulie;0.17645580001408234
13;12000;build;paulie;0.17696810001507401
14;12000;build;paulie;0.17028930003289133
15;12000;build;paulie;0.18689650000305846
16;12000;build;paulie;0.1753117999760434
17;12000;build;paulie;0.17999979999149218
18;12000;build;paulie;0.17060610000044107
19;12000;build;paulie;0.1760898000211455
20;12000;build;paulie;0.1751157999970019
21;12000;build;paulie;0.18273139995289966
22;12000;build;paulie;0.18066240003099665
23;12000;build;paulie;0.17740139999659732
24;12000;build;paulie;0.1776594999828376
25;12000;build;paulie;0.17438070004573092
26;12000;build;paulie;0.16902879998087883
27;12000;build;paulie;0.18011690001003444
28;12000;build;paulie;0.1769139000098221
29;12000;build;paulie;0.18157960003009066
30;12000;build;paulie;0.17572429997380823
1;10;build;pauliarray;0.01869640004588291
2;10;build;pauliarray;0.02125220000743866
3;10;build;pauliarray;0.019851200049743056
4;10;build;pauliarray;0.02176189998863265
5;10;build;pauliarray;0.020743499975651503
6;10;build;pauliarray;0.020187599991913885
7;10;build;pauliarray;0.021029499999713153
8;10;build;pauliarray;0.0210120000410825
9;10;build;pauliarray;0.019888699986040592
10;10;build;pauliarray;0.020744299981743097
11;10;build;pauliarray;0.0203662000130862
12;10;build;pauliarray;0.022752300021238625
13;10;build;pauliarray;0.021803600015118718
14;10;build;pauliarray;0.02046080003492534
15;10;build;pauliarray;0.020270299981348217
16;10;build;pauliarray;0.01974379998864606
17;10;build;pauliarray;0.019876100006513298
18;10;build;pauliarray;0.021072500036098063
19;10;build;pauliarray;0.021193799970205873
20;10;build;pauliarray;0.022651799954473972
21;10;build;pauliarray;0.0205703999963589
22;10;build;pauliarray;0.019557899970095605
23;10;build;pauliarray;0.019626300025265664
24;10;build;pauliarray;0.021700199984479696
25;10;build;pauliarray;0.01990839996142313
26;10;build;pauliarray;0.02011290000518784
27;10;build;pauliarray;0.02130089997081086
28;10;build;pauliarray;0.021188799990341067
29;10;build;pauliarray;0.02219869999680668
30;10;build;pauliarray;0.019228800025302917
1;100;build;pauliarray;0.03515730000799522
2;100;build;pauliarray;0.039913799962960184
3;100;build;pauliarray;0.0417676999932155
4;100;build;pauliarray;0.0467190999770537
5;100;build;pauliarray;0.0398758000228554
6;100;build;pauliarray;0.03793839999707416
7;100;build;pauliarray;0.040220399969257414
8;100;build;pauliarray;0.05115510005271062
9;100;build;pauliarray;0.04068340000230819
10;100;build;pauliarray;0.037810999958310276
11;100;build;pauliarray;0.04168239998398349
12;100;build;pauliarray;0.03737450001062825
13;100;build;pauliarray;0.038510599988512695
14;100;build;pauliarray;0.03763590002199635
15;100;build;pauliarray;0.04896129999542609
16;100;build;pauliarray;0.042223400028888136
17;100;build;pauliarray;0.03995140001643449
18;100;build;pauliarray;0.03861009998945519
19;100;build;pauliarray;0.03917649999493733
20;100;build;pauliarray;0.03720220003742725
21;100;build;pauliarray;0.04167889995733276
22;100;build;pauliarray;0.04032299999380484
23;100;build;pauliarray;0.037116300023626536
24;100;build;pauliarray;0.03839069994864985
25;100;build;pauliarray;0.03948070004116744
26;100;build;pauliarray;0.04016629996476695
27;100;build;pauliarray;0.040542100032325834
28;100;build;pauliarray;0.040335899975616485
29;100;build;pauliarray;0.04236979997949675
30;100;build;pauliarray;0.04102300002705306
1;1000;build;pauliarray;0.23270210000919178
2;1000;build;pauliarray;0.2401634000125341
3;1000;build;pauliarray;0.25645210000220686
4;1000;build;pauliarray;0.22619770001620054
5;1000;build;pauliarray;0.24926490004872903
6;1000;build;pauliarray;0.2427717000246048
7;1000;build;pauliarray;0.23440920002758503
8;1000;build;pauliarray;0.29380790004506707
9;1000;build;pauliarray;0.24245120002888143
10;1000;build;pauliarray;0.23605360003421083
11;1000;build;pauliarray;0.2368580000475049
12;1000;build;pauliarray;0.23836860002484173
13;1000;build;pauliarray;0.24373700004070997
14;1000;build;pauliarray;0.23315449996152893
15;1000;build;pauliarray;0.24466550000943244
16;1000;build;pauliarray;0.251834399998188
17;1000;build;pauliarray;0.23347119998652488
18;1000;build;pauliarray;0.24324740003794432
19;1000;build;pauliarray;0.24352409999119118
20;1000;build;pauliarray;0.24257480003871024
21;1000;build;pauliarray;0.23558300000149757
22;1000;build;pauliarray;0.24140749999787658
23;1000;build;pauliarray;0.23462270002346486
24;1000;build;pauliarray;0.23730199999408796
25;1000;build;pauliarray;0.24544240004615858
26;1000;build;pauliarray;0.23508270003367215
27;1000;build;pauliarray;0.2332557999761775
28;1000;build;pauliarray;0.2428640000289306
29;1000;build;pauliarray;0.2521192000131123
30;1000;build;pauliarray;0.23407089995453134
1;3000;build;pauliarray;0.6835488000069745
2;3000;build;pauliarray;0.6722839999711141
3;3000;build;pauliarray;0.697627299989108
4;3000;build;pauliarray;0.7052128000068478
5;3000;build;pauliarray;0.7029783999896608
6;3000;build;pauliarray;0.7019852999947034
7;3000;build;pauliarray;0.6976477000280283
8;3000;build;pauliarray;0.714329699985683
9;3000;build;pauliarray;0.6953790000407025
10;3000;build;pauliarray;0.6932567000039853
11;3000;build;pauliarray;0.7018095999956131
12;3000;build;pauliarray;0.7018919000402093
13;3000;build;pauliarray;0.6906473999843001
14;3000;build;pauliarray;0.7049784000264481
15;3000;build;pauliarray;0.6844024999882095
16;3000;build;pauliarray;0.7098969999933615
17;3000;build;pauliarray;0.6865101999719627
18;3000;build;pauliarray;0.6876278999843635
19;3000;build;pauliarray;0.7017724000033922
20;3000;build;pauliarray;0.6974150000023656
21;3000;build;pauliarray;0.6933410000056028
22;3000;build;pauliarray;0.7157913999981247
23;3000;build;pauliarray;0.6941932000336237
24;3000;build;pauliarray;0.7200714999926277
25;3000;build;pauliarray;0.6803963999846019
26;3000;build;pauliarray;0.6978352000005543
27;3000;build;pauliarray;0.6877701000194065
28;3000;build;pauliarray;0.6785378000349738
29;3000;build;pauliarray;0.6976525000063702
30;3000;build;pauliarray;0.6898124999715947
1;6000;build;pauliarray;1.4173965000081807
2;6000;build;pauliarray;1.3563688999856822
3;6000;build;pauliarray;1.3959741999860853
4;6000;build;pauliarray;1.3907846999936737
5;6000;build;pauliarray;1.3694878000533208
6;6000;build;pauliarray;1.476873199979309
7;6000;build;pauliarray;1.3598893000162207
8;6000;build;pauliarray;1.375429500010796
9;6000;build;pauliarray;1.3547987000201829
10;6000;build;pauliarray;1.353985299996566
11;6000;build;pauliarray;1.509470799996052
12;6000;build;pauliarray;1.3737840999965556
13;6000;build;pauliarray;1.3691620000172406
14;6000;build;pauliarray;1.3854082999750972
15;6000;build;pauliarray;1.3633425000007264
16;6000;build;pauliarray;1.4033811999834143
17;6000;build;pauliarray;1.3889885999960825
18;6000;build;pauliarray;1.3858500000205822
19;6000;build;pauliarray;1.3989100999897346
20;6000;build;pauliarray;1.3665780000155792
21;6000;build;pauliarray;1.365994399995543
22;6000;build;pauliarray;1.3690103000262752
23;6000;build;pauliarray;1.3745056000188924
24;6000;build;pauliarray;1.369003999978304
25;6000;build;pauliarray;1.3417877000174485
26;6000;build;pauliarray;1.3703980999998748
27;6000;build;pauliarray;1.3882739000255242
28;6000;build;pauliarray;1.3705100999795832
29;6000;build;pauliarray;1.3858948000124656
30;6000;build;pauliarray;1.350087300001178
1;8000;build;pauliarray;1.8145303000346757
2;8000;build;pauliarray;1.7897451000171714
3;8000;build;pauliarray;1.8184928999980912
4;8000;build;pauliarray;1.799641599995084
5;8000;build;pauliarray;1.838643900002353
6;8000;build;pauliarray;1.8549563999986276
7;8000;build;pauliarray;1.8394711000146344
8;8000;build;pauliarray;1.826265899988357
9;8000;build;pauliarray;1.820107699953951
10;8000;build;pauliarray;1.8283131999778561
11;8000;build;pauliarray;1.9040016999933869
12;8000;build;pauliarray;1.82822640001541
13;8000;build;pauliarray;1.8251205999986269
14;8000;build;pauliarray;1.8667145000072196
15;8000;build;pauliarray;1.8250565999769606
16;8000;build;pauliarray;1.8385015000239946
17;8000;build;pauliarray;1.8186559999594465
18;8000;build;pauliarray;1.8151882999809459
19;8000;build;pauliarray;1.8192092000390403
20;8000;build;pauliarray;1.8034051999566145
21;8000;build;pauliarray;1.7990234000026248
22;8000;build;pauliarray;1.8379275999614038
23;8000;build;pauliarray;1.8438258999958634
24;8000;build;pauliarray;1.8222595999832265
25;8000;build;pauliarray;1.8369628000073135
26;8000;build;pauliarray;1.8312562000355683
27;8000;build;pauliarray;1.8313218000112101
28;8000;build;pauliarray;1.8144270000047982
29;8000;build;pauliarray;1.8514613999868743
30;8000;build;pauliarray;1.8246062000398524
1;10000;build;pauliarray;2.2368573999847285
2;10000;build;pauliarray;2.892499399953522
3;10000;build;pauliarray;2.25560640002368
4;10000;build;pauliarray;2.277216700022109
5;10000;build;pauliarray;2.2779128999682143
6;10000;build;pauliarray;2.2595532999839634
7;10000;build;pauliarray;2.2897055000066757
8;10000;build;pauliarray;2.279494699963834
9;10000;build;pauliarray;2.287743499968201
10;10000;build;pauliarray;2.2677397000370547
11;10000;build;pauliarray;2.2942156000062823
12;10000;build;pauliarray;2.2834384000161663
13;10000;build;pauliarray;2.284616500022821
14;10000;build;pauliarray;2.2708190999692306
15;10000;build;pauliarray;2.421827599988319
16;10000;build;pauliarray;2.4300329000107013
17;10000;build;pauliarray;2.27223140001297
18;10000;build;pauliarray;2.2425188000197522
19;10000;build;pauliarray;2.292719400022179
20;10000;build;pauliarray;2.2699526000069454
21;10000;build;pauliarray;2.284802899986971
22;10000;build;pauliarray;2.287918899965007
23;10000;build;pauliarray;2.266017700021621
24;10000;build;pauliarray;2.2734218999976292
25;10000;build;pauliarray;2.2919416000368074
26;10000;build;pauliarray;2.2766545999911614
27;10000;build;pauliarray;2.2665970999514684
28;10000;build;pauliarray;2.308895099966321
29;10000;build;pauliarray;2.299977399990894
30;10000;build;pauliarray;2.2543655000044964
1;12000;build;pauliarray;2.69919439998921
2;12000;build;pauliarray;2.6952404000330716
3;12000;build;pauliarray;2.717824599996675
4;12000;build;pauliarray;2.7236823000130244
5;12000;build;pauliarray;2.735683999955654
