#;qubits;operation;library;performance
60;6000;build;stim;0.06376721599372104
61;6000;build;stim;0.05963001603959128
62;6000;build;stim;0.05985389702254906
63;6000;build;stim;0.06275050202384591
64;6000;build;stim;0.060480405983980745
65;6000;build;stim;0.05999645998235792
66;6000;build;stim;0.06160579703282565
67;6000;build;stim;0.0597151709953323
68;6000;build;stim;0.056328551028855145
69;6000;build;stim;0.06976423301966861
70;6000;build;stim;0.06311417696997523
71;6000;build;stim;0.060133583028800786
72;6000;build;stim;0.06088604498654604
73;6000;build;stim;0.06221656600246206
74;6000;build;stim;0.0648747620289214
75;6000;build;stim;0.05696024600183591
76;6000;build;stim;0.06969626498175785
77;6000;build;stim;0.05973936099326238
78;6000;build;stim;0.06032456801040098
79;6000;build;stim;0.056849941960535944
80;6000;build;stim;0.060002351994626224
81;6000;build;stim;0.05621672701090574
82;6000;build;stim;0.06095944298431277
83;6000;build;stim;0.06063023000024259
84;6000;build;stim;0.0561996340402402
85;6000;build;stim;0.058919173025060445
86;6000;build;stim;0.05640682199737057
87;6000;build;stim;0.056398677988909185
88;6000;build;stim;0.05637026100885123
89;6000;build;stim;0.05624737101607025
90;6000;build;stim;0.056382790964562446
91;6000;build;stim;0.056691033008974046
92;6000;build;stim;0.05628965201321989
93;6000;build;stim;0.059933490003459156
94;6000;build;stim;0.06175241497112438
95;6000;build;stim;0.06238443800248206
96;6000;build;stim;0.06293294398346916
97;6000;build;stim;0.06081289297435433
98;6000;build;stim;0.06274554500123486
99;6000;build;stim;0.05907820496940985
100;6000;build;stim;0.06183770904317498
1;8000;build;stim;0.07551504898583516
2;8000;build;stim;0.09298642200883478
3;8000;build;stim;0.08168640203075483
4;8000;build;stim;0.08428528002696112
5;8000;build;stim;0.08091830101329833
6;8000;build;stim;0.08008808200247586
7;8000;build;stim;0.08274742000503466
8;8000;build;stim;0.08313089999137446
9;8000;build;stim;0.08518050803104416
10;8000;build;stim;0.07497851399239153
11;8000;build;stim;0.08159102703211829
12;8000;build;stim;0.07498401403427124
13;8000;build;stim;0.07505877001676708
14;8000;build;stim;0.07972567604156211
15;8000;build;stim;0.0786165110184811
16;8000;build;stim;0.08165723097044975
17;8000;build;stim;0.08374888100661337
18;8000;build;stim;0.07529710402013734
19;8000;build;stim;0.08283456799108535
20;8000;build;stim;0.07908504898659885
21;8000;build;stim;0.0825407900265418
22;8000;build;stim;0.08185515401419252
23;8000;build;stim;0.08051611302653328
24;8000;build;stim;0.07800249196588993
25;8000;build;stim;0.07944103801855817
26;8000;build;stim;0.07904879801208153
27;8000;build;stim;0.0822754169930704
28;8000;build;stim;0.08446424698922783
29;8000;build;stim;0.07498797896550968
30;8000;build;stim;0.08246863802196458
31;8000;build;stim;0.08086510200519115
32;8000;build;stim;0.08191948302555829
33;8000;build;stim;0.0820718840113841
34;8000;build;stim;0.08439830900169909
35;8000;build;stim;0.07779453397961333
36;8000;build;stim;0.08368278603302315
37;8000;build;stim;0.08142698102165014
38;8000;build;stim;0.08265871001640335
39;8000;build;stim;0.0806791220093146
40;8000;build;stim;0.08009723800932989
41;8000;build;stim;0.08177881099982187
42;8000;build;stim;0.08294599299551919
43;8000;build;stim;0.08034949499415234
44;8000;build;stim;0.0750395369832404
45;8000;build;stim;0.07499524502782151
46;8000;build;stim;0.08289358497131616
47;8000;build;stim;0.08394273603335023
48;8000;build;stim;0.08307663298910484
49;8000;build;stim;0.08167908299947158
50;8000;build;stim;0.08253377501387149
51;8000;build;stim;0.07642707601189613
52;8000;build;stim;0.08397714601596817
53;8000;build;stim;0.08031679701525718
54;8000;build;stim;0.08276813197880983
55;8000;build;stim;0.07897052000043914
56;8000;build;stim;0.08220874500693753
57;8000;build;stim;0.08419191103894264
58;8000;build;stim;0.07847526099067181
59;8000;build;stim;0.07981728098820895
60;8000;build;stim;0.07988574699265882
61;8000;build;stim;0.08244237001053989
62;8000;build;stim;0.07501231896458194
63;8000;build;stim;0.08096154202939942
64;8000;build;stim;0.08143167401431128
65;8000;build;stim;0.0835128859616816
66;8000;build;stim;0.08172339503653347
67;8000;build;stim;0.09278069203719497
68;8000;build;stim;0.07706828200025484
69;8000;build;stim;0.07500154001172632
70;8000;build;stim;0.08281502895988524
71;8000;build;stim;0.08377810998354107
72;8000;build;stim;0.0789489199523814
73;8000;build;stim;0.08098851697286591
74;8000;build;stim;0.08051615697331727
75;8000;build;stim;0.07872103701811284
76;8000;build;stim;0.079192487988621
77;8000;build;stim;0.07948023598873988
78;8000;build;stim;0.08260016399435699
79;8000;build;stim;0.07956313103204593
80;8000;build;stim;0.07500417297706008
81;8000;build;stim;0.07854892499744892
82;8000;build;stim;0.07960581599036232
83;8000;build;stim;0.08121408999431878
84;8000;build;stim;0.07607531297253445
85;8000;build;stim;0.08369951799977571
86;8000;build;stim;0.08390077098738402
87;8000;build;stim;0.07500353502109647
88;8000;build;stim;0.07497817499097437
89;8000;build;stim;0.08199766697362065
90;8000;build;stim;0.07915684703039005
91;8000;build;stim;0.08053867402486503
92;8000;build;stim;0.07682101801037788
93;8000;build;stim;0.08019687002524734
94;8000;build;stim;0.07917004701448604
